date,ticker,sentiment_score,sentiment_std,sentiment_min,sentiment_max,sentiment_positive,sentiment_negative,sentiment_neutral,news_count,sentiment_ma_3,sentiment_ma_7,sentiment_ma_14,sentiment_change,news_count_ma_7,sentiment_volatility
2017-03-29,QQQ,0.2532636363636363,0.2606975688155983,-0.5719,0.4574,0.2315151515151515,0.0109393939393939,0.7575454545454545,33,0.10360936026936025,0.14402562808536493,0.11879697958474275,0.3022191919191918,17.0,0.1700492427945676
2017-03-30,QQQ,0.0654916666666666,0.2465969267354367,-0.4404,0.7579,0.0530833333333333,0.038375,0.9085416666666668,24,0.08993324915824913,0.12973496392496392,0.12035202344439186,-0.1877719696969697,17.714285714285715,0.17213183503707324
2017-03-31,QQQ,0.092147619047619,0.3215230778949586,-0.4404,0.8555,0.0909047619047619,0.0325714285714285,0.8765238095238095,21,0.1369676406926406,0.13201676664605236,0.12305582163033289,0.026655952380952405,16.714285714285715,0.17140784900010678
2017-04-01,QQQ,0.303,0.301966256392995,0.0,0.8555,0.191,0.0,0.8089999999999999,8,0.15354642857142853,0.17530248093176665,0.11790939305890433,0.21085238095238099,17.285714285714285,0.1707703975991259
2017-04-02,QQQ,0.0550999999999999,0.2989277671946853,-0.3612,0.4588,0.0506,0.0475999999999999,0.9018,5,0.15008253968253962,0.11808105236033806,0.1218451073446186,-0.2479000000000001,17.714285714285715,0.12104340401768686
2017-04-03,QQQ,0.1310157894736842,0.2194157526583264,-0.3252,0.5994,0.1089473684210526,0.0212631578947368,0.8697894736842106,19,0.163038596491228,0.12158045085657865,0.13422718754511986,0.0759157894736843,18.285714285714285,0.1210075499716156
2017-04-04,QQQ,0.1005692307692307,0.2625716124410996,-0.3818,0.875,0.0967692307692307,0.0358974358974358,0.8673076923076923,39,0.09556167341430494,0.1429411346172624,0.13695740732533965,-0.030446558704453494,21.285714285714285,0.09662811281082595
2017-04-05,QQQ,0.0166826086956521,0.3303823441410847,-0.8316,0.7717,0.0934347826086956,0.0729130434782608,0.8336956521739131,23,0.08275587631285566,0.10914384495040752,0.1265847365178862,-0.08388662207357861,19.857142857142858,0.09291242881232521
2017-04-06,QQQ,0.1151411764705882,0.3318005294202067,-0.5994,0.6705,0.1353529411764706,0.0461176470588235,0.8185294117647058,17,0.077464338645157,0.11623663206525346,0.12298579799510868,0.09845856777493611,18.857142857142858,0.09089794504450599
2017-04-07,QQQ,0.1128105263157894,0.2971716467983086,-0.5994,0.5574,0.1144736842105263,0.0959473684210526,0.789578947368421,19,0.08154477049400992,0.11918847596070636,0.12560262130337935,-0.0023306501547988023,18.571428571428573,0.09031895561069954
2017-04-08,QQQ,0.102625,0.4085460063269671,-0.4588,0.5994,0.20025,0.168375,0.6311249999999999,8,0.11019223426212588,0.09056347596070637,0.1329329784462365,-0.010185526315789409,18.571428571428573,0.040201617809275086
2017-04-09,QQQ,0.4019,,0.4019,0.4019,0.197,0.0,0.803,1,0.2057785087719298,0.14010633310356352,0.1290936927319508,0.29927499999999996,18.0,0.12123553567567648
2017-04-10,QQQ,0.0002777777777777,0.1693861913795376,-0.34,0.4019,0.0273333333333333,0.0343888888888888,0.9382777777777778,18,0.16826759259259258,0.1214294742898626,0.1215049625732206,-0.40162222222222227,17.857142857142858,0.1324235264711867
2017-04-11,QQQ,0.1289647058823529,0.3589065354329321,-0.4215,0.8091,0.119235294117647,0.0671176470588235,0.8135882352941176,17,0.17704749455337687,0.12548597073459436,0.13421355267592835,0.1286869281045752,14.714285714285714,0.1321125694183815
2017-04-12,QQQ,-0.0409272727272727,0.3578203382409591,-0.6808,0.6808,0.0775454545454545,0.0925454545454545,0.8299090909090908,22,0.029438403644285988,0.11725598767417651,0.113199916312292,-0.1698919786096256,14.571428571428571,0.1414823037522468
2017-04-13,QQQ,-0.0712615384615384,0.3465855631212913,-0.7783,0.7717,0.0376153846153846,0.0891538461538461,0.8732307692307693,13,0.0055919648978472875,0.09062702839815842,0.10343183023170592,-0.030334265734265703,14.0,0.1584687816676072
2017-04-14,QQQ,0.2187285714285714,0.3578535767334908,-0.2732,0.7506,0.1555714285714285,0.0515714285714285,0.7928571428571428,7,0.03551325341325346,0.10575817769998443,0.11247332683034539,0.2899901098901098,12.285714285714286,0.1658258949279066
2017-04-15,QQQ,0.37906,0.346844832742251,0.0,0.6705,0.2564,0.0,0.7436,5,0.17550901098901103,0.14524889198569874,0.11790618397320252,0.1603314285714286,11.857142857142858,0.1952591518291716
2017-04-16,QQQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.19926285714285716,0.08783460627141301,0.11397046968748827,-0.37906,12.0,0.16376276855450494
2017-04-17,QQQ,-0.216,0.2913309725304804,-0.7003,0.0,0.01,0.1533,0.8368,10,0.05435333333333336,0.056937780874587625,0.08918362758222509,-0.216,10.857142857142858,0.19953130046972803
2017-04-18,QQQ,0.10784,0.2847530579291467,-0.5423,0.5574,0.0747333333333333,0.0327333333333333,0.8925333333333333,15,-0.03605333333333331,0.05391996574853721,0.08970296824156576,0.32384,10.571428571428571,0.19841700478693752
2017-04-19,QQQ,-0.0095799999999999,0.3455695964635777,-0.4588,0.8442,0.0580666666666666,0.0720666666666666,0.8698666666666667,15,-0.03924666666666661,0.05839814756671903,0.08782706762044777,-0.1174199999999999,9.571428571428571,0.19626160897660672
2017-04-20,QQQ,0.0865631578947368,0.3242892471073835,-0.4767,0.7579,0.1280526315789473,0.0681052631578947,0.8038421052631579,19,0.061607719298245656,0.08094453276047264,0.08578578057931552,0.0961431578947367,10.428571428571429,0.18776535542054174
2017-04-21,QQQ,0.098747619047619,0.2323861175265157,-0.2732,0.6808,0.0516666666666666,0.0227142857142857,0.9256190476190476,21,0.05857692564745198,0.06380439670605087,0.08478128720301761,0.0121844611528822,12.428571428571429,0.1783306810857856
2017-04-22,QQQ,0.1824714285714285,0.318261552365795,0.0,0.7506,0.0811428571428571,0.0,0.9188571428571428,7,0.1225940685045948,0.03572031507339779,0.09048460352954824,0.0837238095238095,12.714285714285714,0.129090246503871
2017-04-23,QQQ,0.1292,0.1827163922586039,0.0,0.2584,0.1445,0.0,0.8554999999999999,2,0.13680634920634918,0.05417745793054064,0.07100603210097681,-0.0532714285714285,12.714285714285714,0.13232762257774716
2017-04-24,QQQ,0.046403125,0.1989478234149151,-0.4404,0.5106,0.0433125,0.03046875,0.92621875,32,0.11935818452380952,0.09166361864482635,0.07430069975970698,-0.082796875,15.857142857142858,0.06095311578787045
2017-04-25,QQQ,0.054025,0.2936282054338714,-0.7003,0.7783,0.03695,0.0277,0.9354,20,0.07654270833333335,0.08397576150196921,0.0689478636252532,0.007621874999999993,16.571428571428573,0.06195826849998453
2017-04-26,QQQ,0.0752684210526315,0.1770076616440705,-0.128,0.4767,0.0397894736842105,0.0143684210526315,0.945842105263158,19,0.05856551535087717,0.09609696450948799,0.0772475560381035,0.021243421052631502,17.142857142857142,0.04713037687121763
2017-04-27,QQQ,0.0194628571428571,0.3322366635978869,-0.5267,0.6369,0.0911714285714285,0.0835714285714285,0.8252285714285714,35,0.049585426065162884,0.08651120725921946,0.08372787000984602,-0.0558055639097744,19.428571428571427,0.05547720296515697
2017-04-28,QQQ,0.1940827586206896,0.2490147730399106,0.0,0.8608,0.1024482758620689,0.0109999999999999,0.8865172413793103,29,0.09627134560539274,0.10013051291251526,0.08196745480928305,0.17461990147783252,20.571428571428573,0.06902877513102319
2017-04-29,QQQ,0.100475,0.20095,0.0,0.4019,0.05325,0.0,0.94675,4,0.1046735385878489,0.08841673740231118,0.06206852623785447,-0.09360775862068961,20.142857142857142,0.05894833231938114
2017-04-30,QQQ,0.0,,0.0,0.0,0.0,0.0,1.0,1,0.09818591954022987,0.06995959454516833,0.06206852623785447,-0.100475,20.0,0.06405598773342935
2017-05-01,QQQ,0.15545,0.3000678182353791,-0.6249,0.5106,0.1737894736842105,0.0412368421052631,0.7849999999999999,38,0.08530833333333333,0.08553771954516833,0.08860066909499734,0.15545,20.857142857142858,0.07032540283664837
2017-05-02,QQQ,0.065425,0.2365919353309329,-0.5719,0.3612,0.11325,0.0773333333333333,0.8094166666666668,12,0.07362500000000001,0.08716629097373975,0.08557102623785447,-0.09002500000000001,19.714285714285715,0.06960229639998199
